TNATURE;IENTITY;IBP;IVERSION;ISTRAT;ISCEN;CTP;MVAL
AMTZ;9;1;1;1;1;83;-20
DIVID_REQ;9;1;1;1;1;83;1000
AMTZ;10;1;1;1;1;83;-20
DIVID_REQ;10;1;1;1;1;83;1000
AMTZ;11;1;1;1;1;83;-20
DIVID_REQ;11;1;1;1;1;83;1000
AMTZ;12;1;1;1;1;83;-20
AMTZ;13;1;1;1;1;83;-20
AMTZ;14;1;1;1;1;83;-20
DIVID_REQ;14;1;1;1;1;83;1000
AMTZ;15;1;1;1;1;83;-20
DIVID_REQ;15;1;1;1;1;83;1000
AMTZ;16;1;1;1;1;83;-20
DIVID_REQ;16;1;1;1;1;83;1000
AMTZ;17;1;1;1;1;83;-20
DIVID_REQ;17;1;1;1;1;83;1000
AMTZ;18;1;1;1;1;83;-20
DIVID_REQ;18;1;1;1;1;83;1000
AMTZ;19;1;1;1;1;83;-20
AMTZ;20;1;1;1;1;83;-20
DIVID_REQ;20;1;1;1;1;83;1000
AMTZ;21;1;1;1;1;83;-20
DIVID_REQ;21;1;1;1;1;83;1000
AMTZ;22;1;1;1;1;83;-20
AMTZ;23;1;1;1;1;83;-20
DIVID_REQ;23;1;1;1;1;83;1000
AMTZ;1;1;1;1;1;84;-20
AMTZ;2;1;1;1;1;84;-20
AMTZ;3;1;1;1;1;84;-20
AMTZ;4;1;1;1;1;84;-20
AMTZ;5;1;1;1;1;84;-20
AMTZ;6;1;1;1;1;84;-20
AMTZ;7;1;1;1;1;84;-20
DIVID_REQ;7;1;1;1;1;84;1000
AMTZ;8;1;1;1;1;84;-20
DIVID_REQ;8;1;1;1;1;84;1000
AMTZ;9;1;1;1;1;84;-20
DIVID_REQ;9;1;1;1;1;84;1000
AMTZ;10;1;1;1;1;84;-20
DIVID_REQ;10;1;1;1;1;84;1000
AMTZ;11;1;1;1;1;84;-20
DIVID_REQ;11;1;1;1;1;84;1000
AMTZ;12;1;1;1;1;84;-20
AMTZ;13;1;1;1;1;84;-20
AMTZ;14;1;1;1;1;84;-20
DIVID_REQ;14;1;1;1;1;84;1000
AMTZ;15;1;1;1;1;84;-20
DIVID_REQ;15;1;1;1;1;84;1000
AMTZ;16;1;1;1;1;84;-20
DIVID_REQ;16;1;1;1;1;84;1000
AMTZ;17;1;1;1;1;84;-20
DIVID_REQ;17;1;1;1;1;84;1000
AMTZ;18;1;1;1;1;84;-20
DIVID_REQ;18;1;1;1;1;84;1000
AMTZ;19;1;1;1;1;84;-20
AMTZ;20;1;1;1;1;84;-20
DIVID_REQ;20;1;1;1;1;84;1000
AMTZ;21;1;1;1;1;84;-20
DIVID_REQ;21;1;1;1;1;84;1000
AMTZ;22;1;1;1;1;84;-20
AMTZ;23;1;1;1;1;84;-20
DIVID_REQ;23;1;1;1;1;84;1000
AMTZ;1;1;1;1;1;85;-20
AMTZ;2;1;1;1;1;85;-20
AMTZ;3;1;1;1;1;85;-20
AMTZ;4;1;1;1;1;85;-20
AMTZ;5;1;1;1;1;85;-20
AMTZ;6;1;1;1;1;85;-20
AMTZ;7;1;1;1;1;85;-20
DIVID_REQ;7;1;1;1;1;85;1000
AMTZ;8;1;1;1;1;85;-20
DIVID_REQ;8;1;1;1;1;85;1000
AMTZ;9;1;1;1;1;85;-20
DIVID_REQ;9;1;1;1;1;85;1000
AMTZ;10;1;1;1;1;85;-20
DIVID_REQ;10;1;1;1;1;85;1000
AMTZ;11;1;1;1;1;85;-20
DIVID_REQ;11;1;1;1;1;85;1000
AMTZ;12;1;1;1;1;85;-20
AMTZ;13;1;1;1;1;85;-20
AMTZ;14;1;1;1;1;85;-20
DIVID_REQ;14;1;1;1;1;85;1000
AMTZ;15;1;1;1;1;85;-20
DIVID_REQ;15;1;1;1;1;85;1000
AMTZ;16;1;1;1;1;85;-20
DIVID_REQ;16;1;1;1;1;85;1000
AMTZ;17;1;1;1;1;85;-20
DIVID_REQ;17;1;1;1;1;85;1000
AMTZ;18;1;1;1;1;85;-20
DIVID_REQ;18;1;1;1;1;85;1000
AMTZ;19;1;1;1;1;85;-20
AMTZ;20;1;1;1;1;85;-20
DIVID_REQ;20;1;1;1;1;85;1000
AMTZ;21;1;1;1;1;85;-20
DIVID_REQ;21;1;1;1;1;85;1000
AMTZ;22;1;1;1;1;85;-20
AMTZ;23;1;1;1;1;85;-20
DIVID_REQ;23;1;1;1;1;85;1000
AMTZ;1;1;1;1;1;86;-20
AMTZ;2;1;1;1;1;86;-20
AMTZ;3;1;1;1;1;86;-20
AMTZ;4;1;1;1;1;86;-20
AMTZ;5;1;1;1;1;86;-20
AMTZ;6;1;1;1;1;86;-20
AMTZ;7;1;1;1;1;86;-20
DIVID_REQ;7;1;1;1;1;86;1000
AMTZ;8;1;1;1;1;86;-20
DIVID_REQ;8;1;1;1;1;86;1000
AMTZ;9;1;1;1;1;86;-20
DIVID_REQ;9;1;1;1;1;86;1000
AMTZ;10;1;1;1;1;86;-20
DIVID_REQ;10;1;1;1;1;86;1000
AMTZ;11;1;1;1;1;86;-20
DIVID_REQ;11;1;1;1;1;86;1000
AMTZ;12;1;1;1;1;86;-20
AMTZ;13;1;1;1;1;86;-20
AMTZ;14;1;1;1;1;86;-20
DIVID_REQ;14;1;1;1;1;86;1000
AMTZ;15;1;1;1;1;86;-20
DIVID_REQ;15;1;1;1;1;86;1000
AMTZ;16;1;1;1;1;86;-20
DIVID_REQ;16;1;1;1;1;86;1000
AMTZ;17;1;1;1;1;86;-20
DIVID_REQ;17;1;1;1;1;86;1000
AMTZ;18;1;1;1;1;86;-20
DIVID_REQ;18;1;1;1;1;86;1000
AMTZ;19;1;1;1;1;86;-20
AMTZ;20;1;1;1;1;86;-20
DIVID_REQ;20;1;1;1;1;86;1000
AMTZ;21;1;1;1;1;86;-20
DIVID_REQ;21;1;1;1;1;86;1000
AMTZ;22;1;1;1;1;86;-20
AMTZ;23;1;1;1;1;86;-20
DIVID_REQ;23;1;1;1;1;86;1000
AMTZ;1;1;1;1;1;87;-20
AMTZ;2;1;1;1;1;87;-20
AMTZ;3;1;1;1;1;87;-20
AMTZ;4;1;1;1;1;87;-20
AMTZ;5;1;1;1;1;87;-20
AMTZ;6;1;1;1;1;87;-20
AMTZ;7;1;1;1;1;87;-20
DIVID_REQ;7;1;1;1;1;87;1000
AMTZ;8;1;1;1;1;87;-20
DIVID_REQ;8;1;1;1;1;87;1000
AMTZ;9;1;1;1;1;87;-20
DIVID_REQ;9;1;1;1;1;87;1000
AMTZ;10;1;1;1;1;87;-20
DIVID_REQ;10;1;1;1;1;87;1000
AMTZ;11;1;1;1;1;87;-20
DIVID_REQ;11;1;1;1;1;87;1000
AMTZ;12;1;1;1;1;87;-20
AMTZ;13;1;1;1;1;87;-20
AMTZ;14;1;1;1;1;87;-20
DIVID_REQ;14;1;1;1;1;87;1000
AMTZ;15;1;1;1;1;87;-20
DIVID_REQ;15;1;1;1;1;87;1000
AMTZ;16;1;1;1;1;87;-20
DIVID_REQ;16;1;1;1;1;87;1000
AMTZ;17;1;1;1;1;87;-20
DIVID_REQ;17;1;1;1;1;87;1000
AMTZ;18;1;1;1;1;87;-20
DIVID_REQ;18;1;1;1;1;87;1000
AMTZ;19;1;1;1;1;87;-20
AMTZ;20;1;1;1;1;87;-20
DIVID_REQ;20;1;1;1;1;87;1000
AMTZ;21;1;1;1;1;87;-20
DIVID_REQ;21;1;1;1;1;87;1000
AMTZ;22;1;1;1;1;87;-20
AMTZ;23;1;1;1;1;87;-20
DIVID_REQ;23;1;1;1;1;87;1000
AMTZ;1;1;1;1;1;88;-20
AMTZ;2;1;1;1;1;88;-20
AMTZ;3;1;1;1;1;88;-20
AMTZ;4;1;1;1;1;88;-20
AMTZ;5;1;1;1;1;88;-20
AMTZ;6;1;1;1;1;88;-20
AMTZ;7;1;1;1;1;88;-20
DIVID_REQ;7;1;1;1;1;88;1000
AMTZ;8;1;1;1;1;88;-20
DIVID_REQ;8;1;1;1;1;88;1000
AMTZ;9;1;1;1;1;88;-20
DIVID_REQ;9;1;1;1;1;88;1000
AMTZ;10;1;1;1;1;88;-20
DIVID_REQ;10;1;1;1;1;88;1000
AMTZ;11;1;1;1;1;88;-20
DIVID_REQ;11;1;1;1;1;88;1000
AMTZ;12;1;1;1;1;88;-20
AMTZ;13;1;1;1;1;88;-20
AMTZ;14;1;1;1;1;88;-20
DIVID_REQ;14;1;1;1;1;88;1000
AMTZ;15;1;1;1;1;88;-20
DIVID_REQ;15;1;1;1;1;88;1000
AMTZ;16;1;1;1;1;88;-20
DIVID_REQ;16;1;1;1;1;88;1000
AMTZ;17;1;1;1;1;88;-20
DIVID_REQ;17;1;1;1;1;88;1000
AMTZ;18;1;1;1;1;88;-20
DIVID_REQ;18;1;1;1;1;88;1000
AMTZ;19;1;1;1;1;88;-20
AMTZ;20;1;1;1;1;88;-20
DIVID_REQ;20;1;1;1;1;88;1000
AMTZ;21;1;1;1;1;88;-20
DIVID_REQ;21;1;1;1;1;88;1000
AMTZ;22;1;1;1;1;88;-20
AMTZ;23;1;1;1;1;88;-20
DIVID_REQ;23;1;1;1;1;88;1000
AMTZ;1;1;1;1;1;89;-20
AMTZ;2;1;1;1;1;89;-20
AMTZ;3;1;1;1;1;89;-20
AMTZ;4;1;1;1;1;89;-20
AMTZ;5;1;1;1;1;89;-20
AMTZ;6;1;1;1;1;89;-20
AMTZ;7;1;1;1;1;89;-20
DIVID_REQ;7;1;1;1;1;89;1000
AMTZ;8;1;1;1;1;89;-20
DIVID_REQ;8;1;1;1;1;89;1000
AMTZ;9;1;1;1;1;89;-20
DIVID_REQ;9;1;1;1;1;89;1000
AMTZ;10;1;1;1;1;89;-20
DIVID_REQ;10;1;1;1;1;89;1000
AMTZ;11;1;1;1;1;89;-20
DIVID_REQ;11;1;1;1;1;89;1000
AMTZ;12;1;1;1;1;89;-20
AMTZ;13;1;1;1;1;89;-20
AMTZ;14;1;1;1;1;89;-20
DIVID_REQ;14;1;1;1;1;89;1000
AMTZ;15;1;1;1;1;89;-20
DIVID_REQ;15;1;1;1;1;89;1000
AMTZ;16;1;1;1;1;89;-20
DIVID_REQ;16;1;1;1;1;89;1000
AMTZ;17;1;1;1;1;89;-20
DIVID_REQ;17;1;1;1;1;89;1000
AMTZ;18;1;1;1;1;89;-20
DIVID_REQ;18;1;1;1;1;89;1000
AMTZ;19;1;1;1;1;89;-20
AMTZ;20;1;1;1;1;89;-20
DIVID_REQ;20;1;1;1;1;89;1000
AMTZ;21;1;1;1;1;89;-20
DIVID_REQ;21;1;1;1;1;89;1000
AMTZ;22;1;1;1;1;89;-20
AMTZ;23;1;1;1;1;89;-20
DIVID_REQ;23;1;1;1;1;89;1000
AMTZ;1;1;1;1;1;90;-20
AMTZ;2;1;1;1;1;90;-20
AMTZ;3;1;1;1;1;90;-20
AMTZ;4;1;1;1;1;90;-20
AMTZ;5;1;1;1;1;90;-20
AMTZ;6;1;1;1;1;90;-20
AMTZ;7;1;1;1;1;90;-20
DIVID_REQ;7;1;1;1;1;90;1000
AMTZ;8;1;1;1;1;90;-20
DIVID_REQ;8;1;1;1;1;90;1000
AMTZ;9;1;1;1;1;90;-20
DIVID_REQ;9;1;1;1;1;90;1000
AMTZ;10;1;1;1;1;90;-20
DIVID_REQ;10;1;1;1;1;90;1000
AMTZ;11;1;1;1;1;90;-20
DIVID_REQ;11;1;1;1;1;90;1000
AMTZ;12;1;1;1;1;90;-20
AMTZ;13;1;1;1;1;90;-20
AMTZ;14;1;1;1;1;90;-20
DIVID_REQ;14;1;1;1;1;90;1000
AMTZ;15;1;1;1;1;90;-20
DIVID_REQ;15;1;1;1;1;90;1000
AMTZ;16;1;1;1;1;90;-20
DIVID_REQ;16;1;1;1;1;90;1000
AMTZ;17;1;1;1;1;90;-20
DIVID_REQ;17;1;1;1;1;90;1000
AMTZ;18;1;1;1;1;90;-20
DIVID_REQ;18;1;1;1;1;90;1000
AMTZ;19;1;1;1;1;90;-20
AMTZ;20;1;1;1;1;90;-20
DIVID_REQ;20;1;1;1;1;90;1000
AMTZ;21;1;1;1;1;90;-20
DIVID_REQ;21;1;1;1;1;90;1000
AMTZ;22;1;1;1;1;90;-20
AMTZ;23;1;1;1;1;90;-20
DIVID_REQ;23;1;1;1;1;90;1000
AMTZ;1;1;1;1;1;91;-20
AMTZ;2;1;1;1;1;91;-20
AMTZ;3;1;1;1;1;91;-20
AMTZ;4;1;1;1;1;91;-20
AMTZ;5;1;1;1;1;91;-20
AMTZ;6;1;1;1;1;91;-20
AMTZ;7;1;1;1;1;91;-20
DIVID_REQ;7;1;1;1;1;91;1000
AMTZ;8;1;1;1;1;91;-20
DIVID_REQ;8;1;1;1;1;91;1000
AMTZ;9;1;1;1;1;91;-20
DIVID_REQ;9;1;1;1;1;91;1000
AMTZ;10;1;1;1;1;91;-20
DIVID_REQ;10;1;1;1;1;91;1000
AMTZ;11;1;1;1;1;91;-20
DIVID_REQ;11;1;1;1;1;91;1000
AMTZ;12;1;1;1;1;91;-20
AMTZ;13;1;1;1;1;91;-20
AMTZ;14;1;1;1;1;91;-20
DIVID_REQ;14;1;1;1;1;91;1000
AMTZ;15;1;1;1;1;91;-20
DIVID_REQ;15;1;1;1;1;91;1000
AMTZ;16;1;1;1;1;91;-20
DIVID_REQ;16;1;1;1;1;91;1000
AMTZ;17;1;1;1;1;91;-20
DIVID_REQ;17;1;1;1;1;91;1000
AMTZ;18;1;1;1;1;91;-20
DIVID_REQ;18;1;1;1;1;91;1000
AMTZ;19;1;1;1;1;91;-20
AMTZ;20;1;1;1;1;91;-20
DIVID_REQ;20;1;1;1;1;91;1000
AMTZ;21;1;1;1;1;91;-20
DIVID_REQ;21;1;1;1;1;91;1000
AMTZ;22;1;1;1;1;91;-20
AMTZ;23;1;1;1;1;91;-20
DIVID_REQ;23;1;1;1;1;91;1000
AMTZ;1;1;1;1;1;92;-20
AMTZ;2;1;1;1;1;92;-20
AMTZ;3;1;1;1;1;92;-20
AMTZ;4;1;1;1;1;92;-20
AMTZ;5;1;1;1;1;92;-20
AMTZ;6;1;1;1;1;92;-20
AMTZ;7;1;1;1;1;92;-20
DIVID_REQ;7;1;1;1;1;92;1000
AMTZ;8;1;1;1;1;92;-20
DIVID_REQ;8;1;1;1;1;92;1000
AMTZ;9;1;1;1;1;92;-20
DIVID_REQ;9;1;1;1;1;92;1000
AMTZ;10;1;1;1;1;92;-20
DIVID_REQ;10;1;1;1;1;92;1000
AMTZ;11;1;1;1;1;92;-20
DIVID_REQ;11;1;1;1;1;92;1000
AMTZ;12;1;1;1;1;92;-20
AMTZ;13;1;1;1;1;92;-20
AMTZ;14;1;1;1;1;92;-20
DIVID_REQ;14;1;1;1;1;92;1000
AMTZ;15;1;1;1;1;92;-20
DIVID_REQ;15;1;1;1;1;92;1000
AMTZ;16;1;1;1;1;92;-20
DIVID_REQ;16;1;1;1;1;92;1000
AMTZ;17;1;1;1;1;92;-20
DIVID_REQ;17;1;1;1;1;92;1000
AMTZ;18;1;1;1;1;92;-20
DIVID_REQ;18;1;1;1;1;92;1000
AMTZ;19;1;1;1;1;92;-20
AMTZ;20;1;1;1;1;92;-20
DIVID_REQ;20;1;1;1;1;92;1000
AMTZ;21;1;1;1;1;92;-20
DIVID_REQ;21;1;1;1;1;92;1000
AMTZ;22;1;1;1;1;92;-20
AMTZ;23;1;1;1;1;92;-20
DIVID_REQ;23;1;1;1;1;92;1000
AMTZ;1;1;1;1;1;93;-20
AMTZ;2;1;1;1;1;93;-20
AMTZ;3;1;1;1;1;93;-20
AMTZ;4;1;1;1;1;93;-20
AMTZ;5;1;1;1;1;93;-20
AMTZ;6;1;1;1;1;93;-20
AMTZ;7;1;1;1;1;93;-20
DIVID_REQ;7;1;1;1;1;93;1000
AMTZ;8;1;1;1;1;93;-20
DIVID_REQ;8;1;1;1;1;93;1000
AMTZ;9;1;1;1;1;93;-20
DIVID_REQ;9;1;1;1;1;93;1000
AMTZ;10;1;1;1;1;93;-20
DIVID_REQ;10;1;1;1;1;93;1000
AMTZ;11;1;1;1;1;93;-20
DIVID_REQ;11;1;1;1;1;93;1000
AMTZ;12;1;1;1;1;93;-20
AMTZ;13;1;1;1;1;93;-20
AMTZ;14;1;1;1;1;93;-20
DIVID_REQ;14;1;1;1;1;93;1000
AMTZ;15;1;1;1;1;93;-20
DIVID_REQ;15;1;1;1;1;93;1000
AMTZ;16;1;1;1;1;93;-20
DIVID_REQ;16;1;1;1;1;93;1000
AMTZ;17;1;1;1;1;93;-20
DIVID_REQ;17;1;1;1;1;93;1000
AMTZ;18;1;1;1;1;93;-20
DIVID_REQ;18;1;1;1;1;93;1000
AMTZ;19;1;1;1;1;93;-20
AMTZ;20;1;1;1;1;93;-20
DIVID_REQ;20;1;1;1;1;93;1000
AMTZ;21;1;1;1;1;93;-20
DIVID_REQ;21;1;1;1;1;93;1000
AMTZ;22;1;1;1;1;93;-20
AMTZ;23;1;1;1;1;93;-20
DIVID_REQ;23;1;1;1;1;93;1000
AMTZ;1;1;1;1;1;94;-20
AMTZ;2;1;1;1;1;94;-20
AMTZ;3;1;1;1;1;94;-20
AMTZ;4;1;1;1;1;94;-20
AMTZ;5;1;1;1;1;94;-20
AMTZ;6;1;1;1;1;94;-20
AMTZ;7;1;1;1;1;94;-20
DIVID_REQ;7;1;1;1;1;94;1000
AMTZ;8;1;1;1;1;94;-20
DIVID_REQ;8;1;1;1;1;94;1000
AMTZ;9;1;1;1;1;94;-20
DIVID_REQ;9;1;1;1;1;94;1000
AMTZ;10;1;1;1;1;94;-20
DIVID_REQ;10;1;1;1;1;94;1000
AMTZ;11;1;1;1;1;94;-20
DIVID_REQ;11;1;1;1;1;94;1000
AMTZ;12;1;1;1;1;94;-20
AMTZ;13;1;1;1;1;94;-20
AMTZ;14;1;1;1;1;94;-20
DIVID_REQ;14;1;1;1;1;94;1000
AMTZ;15;1;1;1;1;94;-20
DIVID_REQ;15;1;1;1;1;94;1000
AMTZ;16;1;1;1;1;94;-20
DIVID_REQ;16;1;1;1;1;94;1000
AMTZ;17;1;1;1;1;94;-20
DIVID_REQ;17;1;1;1;1;94;1000
AMTZ;18;1;1;1;1;94;-20
DIVID_REQ;18;1;1;1;1;94;1000
AMTZ;19;1;1;1;1;94;-20
AMTZ;20;1;1;1;1;94;-20
DIVID_REQ;20;1;1;1;1;94;1000
AMTZ;21;1;1;1;1;94;-20
DIVID_REQ;21;1;1;1;1;94;1000
AMTZ;22;1;1;1;1;94;-20
AMTZ;23;1;1;1;1;94;-20
DIVID_REQ;23;1;1;1;1;94;1000
AMTZ;1;1;1;1;1;95;-20
AMTZ;2;1;1;1;1;95;-20
AMTZ;3;1;1;1;1;95;-20
AMTZ;4;1;1;1;1;95;-20
AMTZ;5;1;1;1;1;95;-20
AMTZ;6;1;1;1;1;95;-20
AMTZ;7;1;1;1;1;95;-20
DIVID_REQ;7;1;1;1;1;95;1000
AMTZ;8;1;1;1;1;95;-20
DIVID_REQ;8;1;1;1;1;95;1000
AMTZ;9;1;1;1;1;95;-20
DIVID_REQ;9;1;1;1;1;95;1000
AMTZ;10;1;1;1;1;95;-20
DIVID_REQ;10;1;1;1;1;95;1000
AMTZ;11;1;1;1;1;95;-20
DIVID_REQ;11;1;1;1;1;95;1000
AMTZ;12;1;1;1;1;95;-20
AMTZ;13;1;1;1;1;95;-20
AMTZ;14;1;1;1;1;95;-20
DIVID_REQ;14;1;1;1;1;95;1000
AMTZ;15;1;1;1;1;95;-20
DIVID_REQ;15;1;1;1;1;95;1000
AMTZ;16;1;1;1;1;95;-20
DIVID_REQ;16;1;1;1;1;95;1000
AMTZ;17;1;1;1;1;95;-20
DIVID_REQ;17;1;1;1;1;95;1000
AMTZ;18;1;1;1;1;95;-20
DIVID_REQ;18;1;1;1;1;95;1000
AMTZ;19;1;1;1;1;95;-20
AMTZ;20;1;1;1;1;95;-20
DIVID_REQ;20;1;1;1;1;95;1000
AMTZ;21;1;1;1;1;95;-20
DIVID_REQ;21;1;1;1;1;95;1000
AMTZ;22;1;1;1;1;95;-20
AMTZ;23;1;1;1;1;95;-20
DIVID_REQ;23;1;1;1;1;95;1000
AMTZ;1;1;1;1;1;96;-20
AMTZ;2;1;1;1;1;96;-20
AMTZ;3;1;1;1;1;96;-20
AMTZ;4;1;1;1;1;96;-20
AMTZ;5;1;1;1;1;96;-20
AMTZ;6;1;1;1;1;96;-20
AMTZ;7;1;1;1;1;96;-20
DIVID_REQ;7;1;1;1;1;96;1000
AMTZ;8;1;1;1;1;96;-20
DIVID_REQ;8;1;1;1;1;96;1000
AMTZ;9;1;1;1;1;96;-20
DIVID_REQ;9;1;1;1;1;96;1000
AMTZ;10;1;1;1;1;96;-20
DIVID_REQ;10;1;1;1;1;96;1000
AMTZ;11;1;1;1;1;96;-20
DIVID_REQ;11;1;1;1;1;96;1000
AMTZ;12;1;1;1;1;96;-20
AMTZ;13;1;1;1;1;96;-20
AMTZ;14;1;1;1;1;96;-20
DIVID_REQ;14;1;1;1;1;96;1000
AMTZ;15;1;1;1;1;96;-20
DIVID_REQ;15;1;1;1;1;96;1000
AMTZ;16;1;1;1;1;96;-20
DIVID_REQ;16;1;1;1;1;96;1000
AMTZ;17;1;1;1;1;96;-20
DIVID_REQ;17;1;1;1;1;96;1000
AMTZ;18;1;1;1;1;96;-20
DIVID_REQ;18;1;1;1;1;96;1000
AMTZ;19;1;1;1;1;96;-20
AMTZ;20;1;1;1;1;96;-20
DIVID_REQ;20;1;1;1;1;96;1000
AMTZ;21;1;1;1;1;96;-20
DIVID_REQ;21;1;1;1;1;96;1000
AMTZ;22;1;1;1;1;96;-20
AMTZ;23;1;1;1;1;96;-20
DIVID_REQ;23;1;1;1;1;96;1000
AMTZ;1;1;1;1;1;97;-20
AMTZ;2;1;1;1;1;97;-20
AMTZ;3;1;1;1;1;97;-20
AMTZ;4;1;1;1;1;97;-20
AMTZ;5;1;1;1;1;97;-20
AMTZ;6;1;1;1;1;97;-20
AMTZ;7;1;1;1;1;97;-20
DIVID_REQ;7;1;1;1;1;97;1000
AMTZ;8;1;1;1;1;97;-20
DIVID_REQ;8;1;1;1;1;97;1000
AMTZ;9;1;1;1;1;97;-20
DIVID_REQ;9;1;1;1;1;97;1000
AMTZ;10;1;1;1;1;97;-20
DIVID_REQ;10;1;1;1;1;97;1000
AMTZ;11;1;1;1;1;97;-20
DIVID_REQ;11;1;1;1;1;97;1000
AMTZ;12;1;1;1;1;97;-20
AMTZ;13;1;1;1;1;97;-20
AMTZ;14;1;1;1;1;97;-20
DIVID_REQ;14;1;1;1;1;97;1000
AMTZ;15;1;1;1;1;97;-20
DIVID_REQ;15;1;1;1;1;97;1000
AMTZ;16;1;1;1;1;97;-20
DIVID_REQ;16;1;1;1;1;97;1000
AMTZ;17;1;1;1;1;97;-20
DIVID_REQ;17;1;1;1;1;97;1000
AMTZ;18;1;1;1;1;97;-20
DIVID_REQ;18;1;1;1;1;97;1000
AMTZ;19;1;1;1;1;97;-20
AMTZ;20;1;1;1;1;97;-20
DIVID_REQ;20;1;1;1;1;97;1000
AMTZ;21;1;1;1;1;97;-20
DIVID_REQ;21;1;1;1;1;97;1000
AMTZ;22;1;1;1;1;97;-20
AMTZ;23;1;1;1;1;97;-20
DIVID_REQ;23;1;1;1;1;97;1000
AMTZ;1;1;1;1;1;98;-20
AMTZ;2;1;1;1;1;98;-20
AMTZ;3;1;1;1;1;98;-20
AMTZ;4;1;1;1;1;98;-20
AMTZ;5;1;1;1;1;98;-20
AMTZ;6;1;1;1;1;98;-20
AMTZ;7;1;1;1;1;98;-20
DIVID_REQ;7;1;1;1;1;98;1000
AMTZ;8;1;1;1;1;98;-20
DIVID_REQ;8;1;1;1;1;98;1000
AMTZ;9;1;1;1;1;98;-20
DIVID_REQ;9;1;1;1;1;98;1000
AMTZ;10;1;1;1;1;98;-20
DIVID_REQ;10;1;1;1;1;98;1000
AMTZ;11;1;1;1;1;98;-20
DIVID_REQ;11;1;1;1;1;98;1000
AMTZ;12;1;1;1;1;98;-20
AMTZ;13;1;1;1;1;98;-20
AMTZ;14;1;1;1;1;98;-20
DIVID_REQ;14;1;1;1;1;98;1000
AMTZ;15;1;1;1;1;98;-20
DIVID_REQ;15;1;1;1;1;98;1000
AMTZ;16;1;1;1;1;98;-20
DIVID_REQ;16;1;1;1;1;98;1000
AMTZ;17;1;1;1;1;98;-20
DIVID_REQ;17;1;1;1;1;98;1000
AMTZ;18;1;1;1;1;98;-20
DIVID_REQ;18;1;1;1;1;98;1000
AMTZ;19;1;1;1;1;98;-20
AMTZ;20;1;1;1;1;98;-20
DIVID_REQ;20;1;1;1;1;98;1000
AMTZ;21;1;1;1;1;98;-20
DIVID_REQ;21;1;1;1;1;98;1000
AMTZ;22;1;1;1;1;98;-20
AMTZ;23;1;1;1;1;98;-20
DIVID_REQ;23;1;1;1;1;98;1000
AMTZ;1;1;1;1;1;99;-20
AMTZ;2;1;1;1;1;99;-20
AMTZ;3;1;1;1;1;99;-20
AMTZ;4;1;1;1;1;99;-20
AMTZ;5;1;1;1;1;99;-20
AMTZ;6;1;1;1;1;99;-20
AMTZ;7;1;1;1;1;99;-20
DIVID_REQ;7;1;1;1;1;99;1000
AMTZ;8;1;1;1;1;99;-20
DIVID_REQ;8;1;1;1;1;99;1000
AMTZ;9;1;1;1;1;99;-20
DIVID_REQ;9;1;1;1;1;99;1000
AMTZ;10;1;1;1;1;99;-20
DIVID_REQ;10;1;1;1;1;99;1000
AMTZ;11;1;1;1;1;99;-20
DIVID_REQ;11;1;1;1;1;99;1000
AMTZ;12;1;1;1;1;99;-20
AMTZ;13;1;1;1;1;99;-20
AMTZ;14;1;1;1;1;99;-20
DIVID_REQ;14;1;1;1;1;99;1000
AMTZ;15;1;1;1;1;99;-20
DIVID_REQ;15;1;1;1;1;99;1000
AMTZ;16;1;1;1;1;99;-20
DIVID_REQ;16;1;1;1;1;99;1000
AMTZ;17;1;1;1;1;99;-20
DIVID_REQ;17;1;1;1;1;99;1000
AMTZ;18;1;1;1;1;99;-20
DIVID_REQ;18;1;1;1;1;99;1000
AMTZ;19;1;1;1;1;99;-20
AMTZ;20;1;1;1;1;99;-20
DIVID_REQ;20;1;1;1;1;99;1000
AMTZ;21;1;1;1;1;99;-20
DIVID_REQ;21;1;1;1;1;99;1000
AMTZ;22;1;1;1;1;99;-20
AMTZ;23;1;1;1;1;99;-20
DIVID_REQ;23;1;1;1;1;99;1000
AMTZ;1;1;1;1;1;100;-20
AMTZ;2;1;1;1;1;100;-20
AMTZ;3;1;1;1;1;100;-20
AMTZ;4;1;1;1;1;100;-20
AMTZ;5;1;1;1;1;100;-20
AMTZ;6;1;1;1;1;100;-20
AMTZ;7;1;1;1;1;100;-20
DIVID_REQ;7;1;1;1;1;100;1000
AMTZ;8;1;1;1;1;100;-20
DIVID_REQ;8;1;1;1;1;100;1000
AMTZ;9;1;1;1;1;100;-20
DIVID_REQ;9;1;1;1;1;100;1000
AMTZ;10;1;1;1;1;100;-20
DIVID_REQ;10;1;1;1;1;100;1000
AMTZ;11;1;1;1;1;100;-20
DIVID_REQ;11;1;1;1;1;100;1000
AMTZ;12;1;1;1;1;100;-20
AMTZ;13;1;1;1;1;100;-20
AMTZ;14;1;1;1;1;100;-20
DIVID_REQ;14;1;1;1;1;100;1000
AMTZ;15;1;1;1;1;100;-20
DIVID_REQ;15;1;1;1;1;100;1000
AMTZ;16;1;1;1;1;100;-20
DIVID_REQ;16;1;1;1;1;100;1000
AMTZ;17;1;1;1;1;100;-20
DIVID_REQ;17;1;1;1;1;100;1000
AMTZ;18;1;1;1;1;100;-20
DIVID_REQ;18;1;1;1;1;100;1000
AMTZ;19;1;1;1;1;100;-20
